id,question,audio_clip,option_1,option_2,option_3,option_4,answer_index,audio_length
a5ed4edd-c16c-4851-ab92-372f73b058fd,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054044.mp3,Al-Qamar,Az-Zukhruf,Maryam,Al-Ahzab,1,
e42f6106-db9f-42d2-b4b4-4497f0213857,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/036044.mp3,At-Tin,Al-Kahf,Ya-Sin,Muhammad,3,
8912348d-a95a-424e-8b4f-e3fb4f59bc80,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/044039.mp3,Al-Jathiya,Al-Mujadila,Ad-Dukhan,An-Nur,3,
a8e2da36-fba6-4542-9d1b-2c36b28b71fc,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048006.mp3,Saba',Al-Fath,Fussilat,Nuh,2,
d0ea32b1-3e40-4117-b0c8-faa4f7fbd715,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/041040.mp3,Al-Qasas,Fussilat,Al-Mursalat,Al-Humaza,2,
5e93f7fc-ca8a-402c-999a-c4c26cbd5467,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048019.mp3,As-Sajda,Ghafir,Al-Fath,Ar-Ra'd,3,
4b87967e-3459-4222-a359-bf10bc84f702,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/045003.mp3,Ibrahim,Al-Mursalat,Al-A'raf,Al-Jathiya,4,
66574884-31e7-4448-9ed8-7633c54fa85e,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/040014.mp3,Al-Anbiya,Yusuf,Ghafir,Qaf,3,
1f43a871-f097-428d-867d-fc74a70e7061,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/052014.mp3,At-Tur,Yunus,As-Saffat,An-Naba,1,
6a339f09-f2f3-427d-9f11-c275393eb01d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/043068.mp3,Az-Zukhruf,Al-Balad,Al-Fil,Ya-Sin,1,
b2be104f-87ca-467f-9150-0291cb82b894,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/032005.mp3,As-Sajda,Al-Jathiya,An-Nahl,Al-Mumtahina,1,
3bd1794e-37c4-4b03-94e8-fb4e24a4d2ca,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/049007.mp3,Ash-Shura,Al-Hujurat,An-Naml,Al-Qari'a,2,
5f9258be-8f0f-4516-9ec0-36b3f0eac872,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/048026.mp3,Ya-Sin,Al-Fath,Al-Hajj,Al-Haqqah,2,
760c36d2-126d-48ed-a500-4cb5ba4d9972,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/029069.mp3,Al-Hadid,Al-Ankabut,An-Nisa',Al-Mu'minun,2,
96bcb102-e449-49cf-8f0c-a91249c954a1,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/053032.mp3,Al-A'la,An-Najm,An-Nisa',An-Nur,2,
71e87588-7414-406f-8cc7-1334bd6006de,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/055031.mp3,Ar-Rahman,An-Naba,At-Tahrim,Al-Masad,1,
4031cb5e-798c-4aa0-9988-92f77d2a8f33,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/045011.mp3,Al-Kafirun,Al-Jathiya,Ya-Sin,Al-Jumu'a,2,
b2b28a1e-ff76-4a61-810d-9d14cbc945c1,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/030034.mp3,Al-Ahzab,Ar-Rum,Al-Munafiqoon,Al-Qiyama,2,
ed0e2aaa-a459-4cad-859e-06fb1b4cb6e0,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/033039.mp3,An-Nur,Al-Ahzab,Al-Hujurat,At-Tur,2,
990c8806-49b0-4ef5-a641-a195e2ed0ec6,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/032020.mp3,Ya-Sin,Fatir,At-Takathur,As-Sajda,4,
a74d2267-9019-4dbe-83ad-5e639ae22a93,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/052032.mp3,At-Tur,An-Nisa',As-Saffat,An-Nas,1,
24a1d9e8-e9e5-46f2-9c50-2a5f3dc2c032,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/055031.mp3,Al-Fath,Ar-Rahman,Luqman,Ya-Sin,2,
8f2056fb-723f-4dee-8687-72766669787b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/031001.mp3,Luqman,Al-Jathiya,Al-Mujadila,Nuh,1,
ce2894e6-125f-492e-afd1-a296ab0c276d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/052048.mp3,As-Saff,At-Tur,An-Najm,Al-Jinn,2,
cff5dbd7-44f7-4f64-9d26-e74efa41596b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/042023.mp3,Ar-Ra'd,Al-Jumu'a,Ar-Rahman,Ash-Shura,4,
d9e3d5ef-b856-40d3-8438-de49dae80c5d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/030037.mp3,At-Takwir,Ar-Rum,Al-Ankabut,Ash-Shu'ara,2,
f1092046-48b0-43b5-abad-9e3272bf9a2f,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/038080.mp3,Nuh,Al-Anbiya,Sad,Al-Hadid,3,
f64e85d6-310a-4f73-93f5-627370c663d0,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/034036.mp3,Saba',At-Taghabun,Al-Qalam,Al-Inshiqaq,1,
9afcee8a-b13f-4419-814b-4d86e61e2a47,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054028.mp3,Al-Qamar,Al-Masad,Ar-Rum,Al-Asr,1,
d5a3e109-f2fb-4dc5-a56e-8de5ceebfaed,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/035022.mp3,As-Saff,Fatir,An-Nur,Al-Anfal,2,
29805cb7-0c17-455b-9c34-ea4b01995e90,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/055070.mp3,Al-Mursalat,Al-Infitar,Al-Hadid,Ar-Rahman,4,
d5d65427-5a90-4a04-8965-874ce54cfc92,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/046008.mp3,At-Takwir,Al-Isra,Al-Ahqaf,Al-Anfal,3,
c82b8390-6672-4810-be8b-b988e823f61b,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/041016.mp3,Fussilat,An-Nasr,Al-Mujadila,Al-'Alaq,1,
2004b041-84a7-4ade-8447-f226ec2e8529,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/036081.mp3,At-Talaq,Al-An'am,Ya-Sin,Al-Kawthar,3,
b077107e-42a2-46ac-9ff1-0024e04b5c48,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/054054.mp3,Al-A'la,An-Nur,Al-Qamar,Al-Mujadila,3,
f90d96d1-5bb6-45db-ad99-fcdd8cac8630,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/041021.mp3,Fussilat,Az-Zukhruf,Al-Qari'a,Al-Qasas,1,
9d8cb11b-76e1-4772-a085-d50a21a2faad,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/047015.mp3,Muhammad,At-Tur,Al-A'raf,An-Nazi'at,1,
975f6b11-c2b2-46a3-b8ce-c4bec17b04d7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/043018.mp3,Maryam,Az-Zukhruf,Al-Anbiya,Al-Jathiya,2,
8840b322-4843-4dea-a6dd-6afe0ac74a97,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/043051.mp3,Al-Ahqaf,Az-Zukhruf,Ya-Sin,Hud,2,
745e9704-5ebb-47b4-bdfd-d8e27dfee289,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/035009.mp3,Ad-Duhaa,Al-Hadid,Fatir,Sad,3,
d1f63c2a-4090-4e23-8a30-36c79f1a5f00,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/057006.mp3,At-Takathur,Al-Hadid,Nuh,Fussilat,2,
11cc9383-ebfe-4fc0-b90d-b8b86de788d9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/040007.mp3,Al-A'raf,Al-Fath,Yunus,Ghafir,4,
8433afd1-dec0-49ff-86b6-7e1121bb5846,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/032030.mp3,Az-Zumar,Al-Mujadila,Aal-E-Imran,As-Sajda,4,
5fda8e99-680c-4f6d-aa05-c7304205c86e,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/045016.mp3,Abasa,Al-Mursalat,An-Nahl,Al-Jathiya,4,
607e4932-d371-42d0-af1f-fcc0a4a75fb2,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/033035.mp3,Al-Insan,Al-Ahzab,Yunus,Aal-E-Imran,2,
c2af86f7-8789-425b-a0cb-631062eb2b1c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/036081.mp3,Ya-Sin,Al-Munafiqoon,Al-Qiyama,Al-Waqi'a,1,
e5aaffd1-8bc1-4502-8946-5bee319c6b82,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/035002.mp3,Fatir,Al-Jinn,Al-Hashr,Al-Munafiqoon,1,
fbb45230-b2d9-4622-b626-215f8bfede55,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/034021.mp3,Al-Hajj,Al-Jathiya,Saba',Al-Ma'idah,3,
4caa0c05-302d-4008-b12e-b86582f90543,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/052035.mp3,Ar-Rahman,At-Tur,Al-Qiyama,Al-Ma'idah,2,
9379a615-7af8-4daa-97a1-426cca417aab,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/054055.mp3,An-Nisa',Al-Ma'idah,Al-Insan,Al-Qamar,4,
f2c710fb-a6aa-40c1-9e20-abe673cbd938,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/035004.mp3,Al-Hujurat,Al-Kawthar,Al-Fatiha,Fatir,4,
bd96cb00-b730-4412-8f3d-79a8236f2969,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054029.mp3,Al-Jathiya,Muhammad,Al-Mulk,Al-Qamar,4,
2a2b868d-e4ed-4bf4-8730-de2070bd3d1b,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/052004.mp3,Al-Hadid,An-Naba,Al-Bayyina,At-Tur,4,
51dbb3a3-cd27-49f7-9a96-d0ad32e3acf1,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/033039.mp3,Al-Balad,At-Takathur,Al-Ahzab,Al-Ahqaf,3,
e7fbb061-803a-46ce-8aee-c0e4b640cad1,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/037026.mp3,Fussilat,As-Saffat,Yusuf,Qaf,2,
b735dc31-8bbe-48a1-bc5a-effdcfc49435,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/038022.mp3,Al-Ma'arij,Ash-Shu'ara,Al-Hijr,Sad,4,
b9994fed-16fb-4af0-80d9-cdd2befc9c08,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/038077.mp3,At-Tariq,An-Naba,Sad,Al-A'raf,3,
dde39405-543f-4bb2-b532-762b90146401,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/032025.mp3,An-Nur,As-Sajda,Yusuf,An-Nasr,2,
26cb4761-3083-409c-a3d6-1813d1ca6b23,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/042010.mp3,Hud,Ash-Shura,Muhammad,Al-Bayyina,2,
8247b34c-db3c-4ff0-8f01-f05988d6784a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/029052.mp3,Al-Ankabut,Al-Baqarah,At-Tariq,Al-Mursalat,1,
5be9cac4-a211-48a5-bafc-04b7526a7dd7,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/057028.mp3,Al-Hadid,Al-Mujadila,Al-An'am,Az-Zalzala,1,
ef85af55-c6dd-41d6-b8d3-0f348f00cd7a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/029048.mp3,Al-Mu'minun,Al-Jumu'a,Al-Ankabut,An-Nahl,3,
5ce3aa80-84ac-48df-a26e-9bfce1002a58,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/030019.mp3,Al-Isra,Ad-Duhaa,Al-Qiyama,Ar-Rum,4,
471b7257-4fd1-4b4c-8734-8f5b7da676ca,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/046023.mp3,Ya-Sin,Al-Ahqaf,Al-An'am,Az-Zukhruf,2,
fd579c85-7963-48f6-830f-503907092fd0,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/036045.mp3,At-Taghabun,Al-Bayyina,Ya-Sin,An-Nur,3,
443fabf6-6e54-49ae-b436-95d8de6ebe9a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/053018.mp3,At-Taghabun,Al-Ma'un,Ibrahim,An-Najm,4,
775b0493-ead2-48c6-b086-9dcc4364ad86,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/048018.mp3,Al-An'am,At-Takathur,Al-Fath,Al-Jumu'a,3,
78d9f486-f51a-42d8-8127-2b2ec26e550c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/055060.mp3,Al-Ma'idah,As-Saff,Ar-Rahman,At-Tariq,3,
c81c3d99-afd2-4cf0-b0a8-22ac7c0058ac,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/049018.mp3,Al-Hujurat,Ar-Rum,Al-Ankabut,Al-Hashr,1,
8b68e3a1-cf27-4f5e-9f84-b31978b746d2,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/029052.mp3,Al-Hijr,An-Naml,Al-Burooj,Al-Ankabut,4,
c971d952-f041-4cd1-8a04-e20a65c64be1,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/041043.mp3,Fussilat,Aal-E-Imran,Al-Qasas,Az-Zalzala,1,
07d8382e-c9d1-4524-a939-552acc0b45a2,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/037016.mp3,Al-Fil,Fatir,As-Saffat,Al-Hujurat,3,
1924b589-10de-4088-a348-ff4f34779aae,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/038017.mp3,Sad,Al-Qiyama,At-Taghabun,Al-Balad,1,
7a4b7af6-7c3f-4bb4-a9a5-373e5fda8f01,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/056039.mp3,At-Takathur,An-Najm,At-Tariq,Al-Waqi'a,4,
6b8ad400-8811-4fe2-ad6e-6282487c0fc7,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/035045.mp3,Ash-Shams,Yunus,Ad-Duhaa,Fatir,4,
57b7754e-68fe-4653-a17c-0cf993f23f4a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/049008.mp3,Al-Hujurat,Ibrahim,Al-Waqi'a,Muhammad,1,
0258af5b-e174-46b1-b09a-a64e1f837c71,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/055021.mp3,Al-Ma'arij,As-Saffat,Al-An'am,Ar-Rahman,4,
7a25edc9-7983-4f88-b2b7-67abf38b53f7,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/056031.mp3,Al-Inshiqaq,Al-Waqi'a,Nuh,Al-Hijr,2,
794caa7c-bd55-4b7a-bc95-331a5dcf20c4,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/050001.mp3,Qaf,Al-Masad,Al-Muddathir,Al-Hashr,1,
f13cf1e5-5b65-4b48-b2bf-43c4289f23cb,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/031004.mp3,Ta-Ha,At-Tur,Luqman,Ash-Shura,3,
60733bea-78f4-4edd-827c-69725711b9e4,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/032005.mp3,Abasa,At-Takathur,As-Sajda,Al-Falaq,3,
6da6ac88-82ba-4d96-9746-f403870cff1c,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/040040.mp3,At-Tawbah,Ghafir,Al-Asr,Al-Burooj,2,
42c4d8d4-2cbd-4fdc-98a2-26b183cf3c8a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/057003.mp3,Al-Hadid,Sad,Al-Furqan,Ar-Ra'd,1,
c30d5098-b576-4f74-a979-f1d098b92f8a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/051060.mp3,Az-Zalzala,An-Nur,Ar-Rum,Adh-Dhariyat,4,
f727b4c1-0708-4a79-b81c-dae14fa86ff7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/041021.mp3,Luqman,Al-A'la,Fussilat,Al-Falaq,3,
0bc14225-38ed-4ae4-938b-dd0ccdcdffab,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/045036.mp3,An-Najm,Al-Qasas,Al-Jathiya,Al-Waqi'a,3,
bfd06103-aad7-4f73-bb19-23018e1ef05f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/035017.mp3,Al-'Alaq,Al-Anfal,Fatir,Al-Mutaffifin,3,
3dc45f0e-c98d-4798-837b-8713b17a7f7d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/033031.mp3,At-Taghabun,Al-Infitar,Al-Ahzab,Az-Zukhruf,3,
420523ec-85eb-4ced-ae5c-917366bb7943,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/041009.mp3,Fussilat,Al-Munafiqoon,Al-Asr,Al-Qalam,1,
7ad9e406-444f-4202-b5cc-58722f4a353c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/029064.mp3,Quraish,Al-Fatiha,Al-Ankabut,At-Takwir,3,
616300f3-3a6e-4547-826d-850ee38d6ba7,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/037077.mp3,Al-Infitar,Qaf,As-Saffat,Yusuf,3,
5f9c5249-8581-440d-92b8-61944dad219d,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/056092.mp3,Al-Baqarah,Az-Zalzala,Al-Qasas,Al-Waqi'a,4,
6c17188f-c1a8-43cb-95df-f4c4de9e31f8,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/030002.mp3,Ar-Rum,Yusuf,Ya-Sin,Maryam,1,
0b8db810-034c-4cf9-b650-c41787143a9e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/051060.mp3,At-Tahrim,Ar-Ra'd,Al-Hijr,Adh-Dhariyat,4,
a137011e-000b-491e-942d-981e042b9643,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/046014.mp3,Al-Ahqaf,Al-Qasas,Al-Asr,Al-Ma'un,1,
c5475e5e-fa12-4a23-82bb-c1841a1a1136,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/043074.mp3,An-Naml,Al-Mujadila,Al-Ma'un,Az-Zukhruf,4,
92f0fc39-5f8f-4f71-97ff-079f4a593272,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/056089.mp3,Yusuf,Luqman,Al-Waqi'a,Al-Asr,3,
3c7f6751-53c2-46a7-939d-568fbc2bdbf4,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/057025.mp3,Al-Hadid,Al-Ma'idah,An-Naml,Ar-Rahman,1,
b18e250f-64a1-4be4-9e11-5d5a7102cda0,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/050019.mp3,Ash-Sharh,Maryam,Fatir,Qaf,4,
b6e98d17-27ed-4d5b-a398-26afde430e5c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/039030.mp3,An-Naba,Al-Hajj,Adh-Dhariyat,Az-Zumar,4,
dede00c5-cec5-44b5-8741-55870fb9dfa9,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/044004.mp3,Al-Kafirun,Al-Furqan,Ghafir,Ad-Dukhan,4,
2908b298-18ba-4b17-84cc-7f0041156daa,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/029046.mp3,Al-Jathiya,Ash-Shu'ara,Al-Mujadila,Al-Ankabut,4,
068d48e3-7c1a-4bfe-88c9-3b8ed023044d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/050015.mp3,An-Nazi'at,Al-Fajr,Yunus,Qaf,4,
73aab69c-c688-4be1-ac08-c00eee6146bc,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/040084.mp3,Adh-Dhariyat,Al-Fajr,Ghafir,An-Nur,3,
e9e0b828-9e9e-4ff3-8271-1053ab674dd8,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/054044.mp3,Ar-Rahman,Yusuf,Ibrahim,Al-Qamar,4,
36116872-2d19-4b0f-b3f7-c66d1cc6a520,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/036079.mp3,An-Najm,Ash-Shura,Al-Ma'un,Ya-Sin,4,
b7c3e99a-1187-4d50-b01d-fd17650c8d85,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/039059.mp3,Az-Zumar,As-Saff,Az-Zukhruf,An-Nahl,1,
a4dadcf8-8f8d-4691-a170-95856417eff8,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/036051.mp3,Ghafir,Fussilat,Ya-Sin,Al-Inshiqaq,3,
cc881a27-9a48-41f0-bbb2-ab55be34a46e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/054010.mp3,Al-Qamar,Ash-Shura,Al-Haqqah,Al-Balad,1,
37187230-ddfd-438d-a4d8-ae5d17bb10b7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/046030.mp3,Al-Fajr,At-Taghabun,Al-Ma'un,Al-Ahqaf,4,
a49059de-9746-4ed0-8be2-aeb1bd66e0b2,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/050013.mp3,Ya-Sin,Qaf,Al-Insan,Al-Mumtahina,2,
0b56df03-70a6-4a0d-9ff1-5dd80cd0d2f9,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/034017.mp3,Al-Anbiya,Saba',Al-Ikhlas,At-Taghabun,2,
7e8c95b5-54b3-4d4d-aa0f-cb8b8300a274,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/030058.mp3,Al-An'am,At-Tawbah,Ar-Rum,Sad,3,
b645f9f2-9331-435f-b818-e1e3b7342baf,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/044059.mp3,Ad-Dukhan,Al-Anbiya,Al-Hashr,Ash-Shams,1,
67b44069-72c3-4f4d-b2df-54d1d4f625fc,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/030043.mp3,Al-Asr,Al-Insan,Al-Masad,Ar-Rum,4,
0f313a4e-a10c-4d94-8108-19ab9486db51,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/039075.mp3,An-Nur,Ad-Duhaa,Ash-Shams,Az-Zumar,4,
9c6e0489-2820-44ce-b65c-3aff1fc24aaa,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/038042.mp3,Al-Qalam,Al-Hashr,Al-Mumtahina,Sad,4,
3f21488e-e6b9-457b-ab96-e84c982689ea,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/057010.mp3,Al-Hadid,Al-'Adiyat,An-Nazi'at,Al-Kafirun,1,
621ac10c-54c1-4704-9fd2-1fd3114a1a23,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/057008.mp3,Al-Hadid,Aal-E-Imran,Al-Jumu'a,Al-Hashr,1,
111d7aa6-a658-4894-b628-bb7c92a64490,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/033054.mp3,Al-Furqan,Al-Ahzab,Az-Zukhruf,Al-Muddathir,2,
512e29f9-f15a-4b44-a90e-a1d45070b013,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/041045.mp3,Al-Muzzammil,At-Tahrim,Fussilat,Al-Jinn,3,
606f5ed1-37ad-4818-a3f3-402ba4b5d4b8,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/055040.mp3,Al-Hujurat,Al-Muzzammil,Ar-Rahman,Al-Jathiya,3,
745cecea-eadc-495a-96f6-eb0028bbd3c3,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/037081.mp3,Ad-Dukhan,As-Saffat,Al-Qasas,Al-Fatiha,2,
9a93b815-e46e-4d53-a003-7ea9d0a6c83b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/057007.mp3,Al-Munafiqoon,An-Nasr,Al-Hadid,Al-Muddathir,3,
1ceb6fa3-d961-4498-8970-77af1e5b0bd6,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/053017.mp3,An-Najm,Al-Qiyama,An-Nasr,Al-An'am,1,
d8b25d96-0dd9-484f-b00a-0cf96e71eb85,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054010.mp3,Qaf,Al-Ikhlas,Al-Qamar,Al-Masad,3,
2d6b4b5c-8687-4a97-9035-82a0c546dcb5,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/029063.mp3,Al-Infitar,Al-Ankabut,Al-Jumu'a,Al-Qamar,2,
6de22c1b-6f03-4ced-b76f-94e8cc1e22f9,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/049001.mp3,Al-Qiyama,At-Tariq,Al-Isra,Al-Hujurat,4,
ed35624a-5305-4442-9344-b99298f6c1ed,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/041030.mp3,At-Talaq,Yusuf,An-Nahl,Fussilat,4,
77d813c2-045f-4eb2-a50c-140d321af111,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/037001.mp3,Al-Ahzab,As-Saffat,Az-Zumar,Al-Qari'a,2,
8a4f43c3-4c7c-46bf-8f81-fe0fc4474a89,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/041010.mp3,Al-Hajj,An-Nasr,Fussilat,Ghafir,3,
ad966fac-53ab-4e2b-991f-7eba2995e533,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/033061.mp3,Al-Ahzab,Ash-Shu'ara,Al-Ankabut,Al-Fajr,1,
b88aa5a4-f81e-4fe1-ad99-f943d37edc8b,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048001.mp3,Al-Ikhlas,Al-Ahqaf,Adh-Dhariyat,Al-Fath,4,
27a7f407-8c34-474a-a699-350e415ecb40,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/035011.mp3,Fatir,Yunus,Al-Fil,Al-Isra,1,
cbfe8666-555d-45a7-80fd-40a293d9649b,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/046019.mp3,As-Saff,Al-Ahqaf,Ad-Duhaa,Al-Qasas,2,
5f567320-7171-4c11-af51-4c34f10071dd,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/045009.mp3,Al-Munafiqoon,An-Nazi'at,Aal-E-Imran,Al-Jathiya,4,
cff0574c-e839-4d04-a53e-52f163ff52e5,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/047001.mp3,Al-A'raf,Maryam,Muhammad,Ash-Shura,3,
cc091619-44a3-4904-a629-4c9ef804e6be,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/054019.mp3,An-Naml,Al-Furqan,Al-Baqarah,Al-Qamar,4,
62a5a250-fac2-4dbb-876d-f6fee0c6e46c,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054007.mp3,An-Nisa',Al-Qamar,At-Tariq,An-Nahl,2,
